"site","mean_dis","type","obs"
"TRCP",1.5428542330527,"morph","exp"
"WFDP",1.17013611796371,"morph","exp"
"SERC",1.56315754421395,"morph","exp"
"TRCP",1.44166992854071,"morph","exp"
"WFDP",1.13448846765381,"morph","exp"
"SERC",1.52635683969302,"morph","exp"
"TRCP",1.54541386327695,"morph","exp"
"WFDP",1.16639535336012,"morph","exp"
"SERC",1.57142894240549,"morph","exp"
"TRCP",1.50439691647415,"morph","exp"
"WFDP",1.13720660383591,"morph","exp"
"SERC",1.5377199894044,"morph","exp"
"TRCP",1.49622533499726,"morph","exp"
"WFDP",1.13066768020194,"morph","exp"
"SERC",1.581681333195,"morph","exp"
"TRCP",1.51379436563495,"morph","exp"
"WFDP",1.13941728356554,"morph","exp"
"SERC",1.53385559016675,"morph","exp"
"TRCP",1.46022545449317,"morph","exp"
"WFDP",1.15033116084663,"morph","exp"
"SERC",1.56001241464203,"morph","exp"
"TRCP",1.4154987369789,"morph","exp"
"WFDP",1.17123891222125,"morph","exp"
"SERC",1.56088845508577,"morph","exp"
"TRCP",1.52656204215277,"morph","exp"
"WFDP",1.13601828469973,"morph","exp"
"SERC",1.55054422272505,"morph","exp"
"TRCP",1.50625115499689,"morph","exp"
"WFDP",1.11754326864591,"morph","exp"
"SERC",1.56315083228635,"morph","exp"
"TRCP",1.53427687122162,"morph","exp"
"WFDP",1.14783145994353,"morph","exp"
"SERC",1.58595236112107,"morph","exp"
"TRCP",1.51006820815838,"morph","exp"
"WFDP",1.17268354313626,"morph","exp"
"SERC",1.49882570689067,"morph","exp"
"TRCP",1.47772863241903,"morph","exp"
"WFDP",1.14104799678766,"morph","exp"
"SERC",1.54372633272002,"morph","exp"
"TRCP",1.52703990366023,"morph","exp"
"WFDP",1.13832620408482,"morph","exp"
"SERC",1.4991439483868,"morph","exp"
"TRCP",1.48809300840477,"morph","exp"
"WFDP",1.14489904923408,"morph","exp"
"SERC",1.50894514861653,"morph","exp"
"TRCP",1.47924645040262,"morph","exp"
"WFDP",1.15203283853491,"morph","exp"
"SERC",1.56813601550411,"morph","exp"
"TRCP",1.48225026523842,"morph","exp"
"WFDP",1.16507796935924,"morph","exp"
"SERC",1.54236722177566,"morph","exp"
"TRCP",1.48880566909393,"morph","exp"
"WFDP",1.15931810213017,"morph","exp"
"SERC",1.56498371271519,"morph","exp"
"TRCP",1.43806683471958,"morph","exp"
"WFDP",1.16342644567819,"morph","exp"
"SERC",1.52842179703162,"morph","exp"
"TRCP",1.46414234940477,"morph","exp"
"WFDP",1.16808999593377,"morph","exp"
"SERC",1.52545959788199,"morph","exp"
"TRCP",1.50759664110205,"morph","exp"
"WFDP",1.12166478751872,"morph","exp"
"SERC",1.49487744659168,"morph","exp"
"TRCP",1.48518650651821,"morph","exp"
"WFDP",1.17025921117697,"morph","exp"
"SERC",1.55515482983952,"morph","exp"
"TRCP",1.50501277777693,"morph","exp"
"WFDP",1.16755328810347,"morph","exp"
"SERC",1.50245278421749,"morph","exp"
"TRCP",1.50590132422851,"morph","exp"
"WFDP",1.14449745343408,"morph","exp"
"SERC",1.53360216785204,"morph","exp"
"TRCP",1.49458416034404,"morph","exp"
"WFDP",1.14615647168728,"morph","exp"
"SERC",1.53906968497602,"morph","exp"
"TRCP",1.46825245351797,"morph","exp"
"WFDP",1.16035124298807,"morph","exp"
"SERC",1.52653495960331,"morph","exp"
"TRCP",1.4837262446093,"morph","exp"
"WFDP",1.14132239437952,"morph","exp"
"SERC",1.53271278733643,"morph","exp"
"TRCP",1.51608360336591,"morph","exp"
"WFDP",1.12407454035677,"morph","exp"
"SERC",1.51292971728384,"morph","exp"
"TRCP",1.50401502391194,"morph","exp"
"WFDP",1.14585672513957,"morph","exp"
"SERC",1.5665825398778,"morph","exp"
"TRCP",1.52318616479719,"morph","exp"
"WFDP",1.15084083603478,"morph","exp"
"SERC",1.52492444317174,"morph","exp"
"TRCP",1.49167496757427,"morph","exp"
"WFDP",1.13656891757397,"morph","exp"
"SERC",1.54995318122142,"morph","exp"
"TRCP",1.44224742571727,"morph","exp"
"WFDP",1.1453924387346,"morph","exp"
"SERC",1.60350479785982,"morph","exp"
"TRCP",1.4866846341476,"morph","exp"
"WFDP",1.13516027246707,"morph","exp"
"SERC",1.57755347707474,"morph","exp"
"TRCP",1.46855800445746,"morph","exp"
"WFDP",1.14130126154623,"morph","exp"
"SERC",1.52641431878957,"morph","exp"
"TRCP",1.50752787826029,"morph","exp"
"WFDP",1.14133520375209,"morph","exp"
"SERC",1.56927334449375,"morph","exp"
"TRCP",1.51941495417207,"morph","exp"
"WFDP",1.16361308073987,"morph","exp"
"SERC",1.57189133290384,"morph","exp"
"TRCP",1.46424697129368,"morph","exp"
"WFDP",1.16783886664916,"morph","exp"
"SERC",1.52625355931011,"morph","exp"
"TRCP",1.49703910162334,"morph","exp"
"WFDP",1.14168216630916,"morph","exp"
"SERC",1.52208228999824,"morph","exp"
"TRCP",1.52920561706784,"morph","exp"
"WFDP",1.17472814386595,"morph","exp"
"SERC",1.55152805781593,"morph","exp"
"TRCP",1.50051818589489,"morph","exp"
"WFDP",1.15366952706017,"morph","exp"
"SERC",1.5258078435879,"morph","exp"
"TRCP",1.477560007,"morph","exp"
"WFDP",1.15310970543786,"morph","exp"
"SERC",1.55497374124654,"morph","exp"
"TRCP",1.55000763408471,"morph","exp"
"WFDP",1.14024578886143,"morph","exp"
"SERC",1.53423675071568,"morph","exp"
"TRCP",1.47733904433658,"morph","exp"
"WFDP",1.16823685346883,"morph","exp"
"SERC",1.50042091653827,"morph","exp"
"TRCP",1.48558544909673,"morph","exp"
"WFDP",1.15018287323278,"morph","exp"
"SERC",1.55623925541547,"morph","exp"
"TRCP",1.51045232175194,"morph","exp"
"WFDP",1.14880810237736,"morph","exp"
"SERC",1.52307925933575,"morph","exp"
"TRCP",1.49248998497172,"morph","exp"
"WFDP",1.1496191198218,"morph","exp"
"SERC",1.57930263701616,"morph","exp"
"TRCP",1.54916557274393,"morph","exp"
"WFDP",1.17071341213823,"morph","exp"
"SERC",1.51594777846814,"morph","exp"
"TRCP",1.49416965058522,"morph","exp"
"WFDP",1.13201323408716,"morph","exp"
"SERC",1.5113520994797,"morph","exp"
"TRCP",1.46078485313193,"morph","exp"
"WFDP",1.15069613264367,"morph","exp"
"SERC",1.54194643829776,"morph","exp"
"TRCP",1.50720614229552,"morph","exp"
"WFDP",1.15828883507239,"morph","exp"
"SERC",1.56796117231631,"morph","exp"
"TRCP",1.48337878892905,"morph","exp"
"WFDP",1.16398121967494,"morph","exp"
"SERC",1.55746461936672,"morph","exp"
"TRCP",1.51090053715905,"morph","exp"
"WFDP",1.14977169633293,"morph","exp"
"SERC",1.56774428032309,"morph","exp"
"TRCP",1.48323617982302,"morph","exp"
"WFDP",1.14317576417197,"morph","exp"
"SERC",1.51919460028149,"morph","exp"
"TRCP",1.50443909057493,"morph","exp"
"WFDP",1.16809730120626,"morph","exp"
"SERC",1.50748552104254,"morph","exp"
"TRCP",1.42443081487565,"morph","exp"
"WFDP",1.13983931147924,"morph","exp"
"SERC",1.57369979558171,"morph","exp"
"TRCP",1.50621397361876,"morph","exp"
"WFDP",1.14149711094512,"morph","exp"
"SERC",1.53752103142514,"morph","exp"
"TRCP",1.49310309599711,"morph","exp"
"WFDP",1.14007733229633,"morph","exp"
"SERC",1.56522888781606,"morph","exp"
"TRCP",1.48472216501447,"morph","exp"
"WFDP",1.15200426069228,"morph","exp"
"SERC",1.56686434887577,"morph","exp"
"TRCP",1.43778365222286,"morph","exp"
"WFDP",1.14709077770631,"morph","exp"
"SERC",1.54069369965608,"morph","exp"
"TRCP",1.53659540260029,"morph","exp"
"WFDP",1.13596154657803,"morph","exp"
"SERC",1.53754897180276,"morph","exp"
"TRCP",1.51556656206958,"morph","exp"
"WFDP",1.16190591813309,"morph","exp"
"SERC",1.5717863920983,"morph","exp"
"TRCP",1.50284634516471,"morph","exp"
"WFDP",1.1865709677535,"morph","exp"
"SERC",1.51289318078768,"morph","exp"
"TRCP",1.44736548085764,"morph","exp"
"WFDP",1.14369076001638,"morph","exp"
"SERC",1.5407153494111,"morph","exp"
"TRCP",1.51249969250628,"morph","exp"
"WFDP",1.16596125344723,"morph","exp"
"SERC",1.52304957497172,"morph","exp"
"TRCP",1.51466566043312,"morph","exp"
"WFDP",1.16263563154883,"morph","exp"
"SERC",1.55411715300419,"morph","exp"
"TRCP",1.49501161147964,"morph","exp"
"WFDP",1.15797803871476,"morph","exp"
"SERC",1.52218985471779,"morph","exp"
"TRCP",1.48634221879313,"morph","exp"
"WFDP",1.15919259598977,"morph","exp"
"SERC",1.57953826266267,"morph","exp"
"TRCP",1.50315142306939,"morph","exp"
"WFDP",1.13229067677297,"morph","exp"
"SERC",1.57669977188099,"morph","exp"
"TRCP",1.49928620247153,"morph","exp"
"WFDP",1.14449977738869,"morph","exp"
"SERC",1.50512947023181,"morph","exp"
"TRCP",1.50644228973581,"morph","exp"
"WFDP",1.14820911327355,"morph","exp"
"SERC",1.56180113544606,"morph","exp"
"TRCP",1.52040256767855,"morph","exp"
"WFDP",1.13641771996293,"morph","exp"
"SERC",1.56557258597893,"morph","exp"
"TRCP",1.43453642017904,"morph","exp"
"WFDP",1.18840987754356,"morph","exp"
"SERC",1.5434459920781,"morph","exp"
"TRCP",1.43616840575784,"morph","exp"
"WFDP",1.14124883701246,"morph","exp"
"SERC",1.59711357040006,"morph","exp"
"TRCP",1.4551580126711,"morph","exp"
"WFDP",1.13196263887776,"morph","exp"
"SERC",1.55233554328688,"morph","exp"
"TRCP",1.51109850281062,"morph","exp"
"WFDP",1.14953185745091,"morph","exp"
"SERC",1.53866680359634,"morph","exp"
"TRCP",1.45813392806445,"morph","exp"
"WFDP",1.15404856435483,"morph","exp"
"SERC",1.5746247717718,"morph","exp"
"TRCP",1.4887512379171,"morph","exp"
"WFDP",1.1248798211293,"morph","exp"
"SERC",1.53676335854158,"morph","exp"
"TRCP",1.52405159409681,"morph","exp"
"WFDP",1.15724989958646,"morph","exp"
"SERC",1.558645765744,"morph","exp"
"TRCP",1.46786304282563,"morph","exp"
"WFDP",1.15322233860867,"morph","exp"
"SERC",1.57951407934869,"morph","exp"
"TRCP",1.54808974766696,"morph","exp"
"WFDP",1.16917215609257,"morph","exp"
"SERC",1.56625864613714,"morph","exp"
"TRCP",1.4698641360737,"morph","exp"
"WFDP",1.13265049331534,"morph","exp"
"SERC",1.56764809656091,"morph","exp"
"TRCP",1.50390623275746,"morph","exp"
"WFDP",1.13719296975464,"morph","exp"
"SERC",1.53711978377297,"morph","exp"
"TRCP",1.47035843825615,"morph","exp"
"WFDP",1.13477849205194,"morph","exp"
"SERC",1.58881461100984,"morph","exp"
"TRCP",1.48452967339002,"morph","exp"
"WFDP",1.14599543402695,"morph","exp"
"SERC",1.57152588060572,"morph","exp"
"TRCP",1.48431454456081,"morph","exp"
"WFDP",1.13601064533486,"morph","exp"
"SERC",1.56982945780866,"morph","exp"
"TRCP",1.50366303865558,"morph","exp"
"WFDP",1.18985815337025,"morph","exp"
"SERC",1.56170876917429,"morph","exp"
"TRCP",1.47932308234429,"morph","exp"
"WFDP",1.15690281313258,"morph","exp"
"SERC",1.58025879685454,"morph","exp"
"TRCP",1.50661503153758,"morph","exp"
"WFDP",1.14980611100392,"morph","exp"
"SERC",1.57396782440223,"morph","exp"
"TRCP",1.49613940788466,"morph","exp"
"WFDP",1.14901931213954,"morph","exp"
"SERC",1.53988743932219,"morph","exp"
"TRCP",1.48338318407249,"morph","exp"
"WFDP",1.15174709877418,"morph","exp"
"SERC",1.56550964432766,"morph","exp"
"TRCP",1.48361079755748,"morph","exp"
"WFDP",1.17619914178485,"morph","exp"
"SERC",1.51687490960345,"morph","exp"
"TRCP",1.46313308221609,"morph","exp"
"WFDP",1.14551966391913,"morph","exp"
"SERC",1.49187357247974,"morph","exp"
"TRCP",1.55662370481552,"morph","exp"
"WFDP",1.15256738354607,"morph","exp"
"SERC",1.52458521028413,"morph","exp"
"TRCP",1.48616045703981,"morph","exp"
"WFDP",1.19612352409969,"morph","exp"
"SERC",1.54984478127798,"morph","exp"
"TRCP",1.466306275205,"morph","exp"
"WFDP",1.17552458289017,"morph","exp"
"SERC",1.58073760331037,"morph","exp"
"TRCP",1.56798624410827,"morph","exp"
"WFDP",1.13898331540505,"morph","exp"
"SERC",1.51878944854724,"morph","exp"
"TRCP",1.53116011619778,"morph","exp"
"WFDP",1.16354500309069,"morph","exp"
"SERC",1.48399186805179,"morph","exp"
"TRCP",1.46433671729497,"morph","exp"
"WFDP",1.1303667290779,"morph","exp"
"SERC",1.5287495392121,"morph","exp"
"TRCP",1.46856355039218,"morph","exp"
"WFDP",1.14958910552283,"morph","exp"
"SERC",1.55773418358262,"morph","exp"
"TRCP",1.51295752746219,"morph","exp"
"WFDP",1.16780052710899,"morph","exp"
"SERC",1.51592715858592,"morph","exp"
"TRCP",1.48991778383385,"morph","exp"
"WFDP",1.18558903345591,"morph","exp"
"SERC",1.49898990990891,"morph","exp"
"TRCP",1.51453984215853,"morph","exp"
"WFDP",1.17638475710333,"morph","exp"
"SERC",1.51264873824044,"morph","exp"
"TRCP",1.47587414265303,"morph","exp"
"WFDP",1.15705357982484,"morph","exp"
"SERC",1.52092701157226,"morph","exp"
"TRCP",1.47723355767524,"morph","exp"
"WFDP",1.15940087287958,"morph","exp"
"SERC",1.54518401679239,"morph","exp"
"TRCP",1.44620225272937,"morph","exp"
"WFDP",1.16664675484936,"morph","exp"
"SERC",1.52048470486914,"morph","exp"
"TRCP",1.49566072982289,"morph","exp"
"WFDP",1.13451102732302,"morph","exp"
"SERC",1.5386480553571,"morph","exp"
"TRCP",1.47012035872606,"morph","exp"
"WFDP",1.13422482847208,"morph","exp"
"SERC",1.5483319591204,"morph","exp"
"TRCP",1.46217022410847,"morph","exp"
"WFDP",1.148766812556,"morph","exp"
"SERC",1.57210129182496,"morph","exp"
"TRCP",1.45976835664257,"morph","exp"
"WFDP",1.1428326486726,"morph","exp"
"SERC",1.49214619424671,"morph","exp"
"TRCP",1.4636144889412,"morph","exp"
"WFDP",1.12405553098699,"morph","exp"
"SERC",1.55574385124178,"morph","exp"
"TRCP",1.54377370215052,"morph","exp"
"WFDP",1.14262750453715,"morph","exp"
"SERC",1.59271203860931,"morph","exp"
"TRCP",1.4965860403435,"morph","exp"
"WFDP",1.1395551123983,"morph","exp"
"SERC",1.51392369730062,"morph","exp"
"TRCP",1.52778658516257,"morph","exp"
"WFDP",1.15625892306862,"morph","exp"
"SERC",1.53960364867396,"morph","exp"
"TRCP",1.5322626941158,"morph","exp"
"WFDP",1.11113236646825,"morph","exp"
"SERC",1.51027531309588,"morph","exp"
"TRCP",1.49778632940299,"morph","exp"
"WFDP",1.16170380921451,"morph","exp"
"SERC",1.57248919373769,"morph","exp"
"TRCP",1.56141859467728,"morph","exp"
"WFDP",1.16317726579607,"morph","exp"
"SERC",1.58079177844982,"morph","exp"
"TRCP",1.50120088511498,"morph","exp"
"WFDP",1.15007173978122,"morph","exp"
"SERC",1.59212870710951,"morph","exp"
"TRCP",1.50629556691489,"morph","exp"
"WFDP",1.15462931291533,"morph","exp"
"SERC",1.59682341295105,"morph","exp"
"TRCP",1.43569552327702,"morph","exp"
"WFDP",1.16904343642121,"morph","exp"
"SERC",1.51357141472893,"morph","exp"
"TRCP",1.49696827743398,"morph","exp"
"WFDP",1.14815796198241,"morph","exp"
"SERC",1.53134602686352,"morph","exp"
"TRCP",1.47848824897517,"morph","exp"
"WFDP",1.13664932338869,"morph","exp"
"SERC",1.5283389085842,"morph","exp"
"TRCP",1.51499117256462,"morph","exp"
"WFDP",1.13341264659295,"morph","exp"
"SERC",1.55011611697934,"morph","exp"
"TRCP",1.47731205126999,"morph","exp"
"WFDP",1.14988535933193,"morph","exp"
"SERC",1.49586314839978,"morph","exp"
"TRCP",1.45916340040416,"morph","exp"
"WFDP",1.14240559803376,"morph","exp"
"SERC",1.49289158873272,"morph","exp"
"TRCP",1.49341297982114,"morph","exp"
"WFDP",1.12737961481769,"morph","exp"
"SERC",1.58784666963061,"morph","exp"
"TRCP",1.50449705042294,"morph","exp"
"WFDP",1.15672865718263,"morph","exp"
"SERC",1.55136366936486,"morph","exp"
"TRCP",1.50302513875345,"morph","exp"
"WFDP",1.1199922093441,"morph","exp"
"SERC",1.5187884982904,"morph","exp"
"TRCP",1.47906800041402,"morph","exp"
"WFDP",1.15403611651266,"morph","exp"
"SERC",1.57691953413659,"morph","exp"
"TRCP",1.45861847636435,"morph","exp"
"WFDP",1.17127451706288,"morph","exp"
"SERC",1.53546747270122,"morph","exp"
"TRCP",1.46199460182772,"morph","exp"
"WFDP",1.15814489934954,"morph","exp"
"SERC",1.57357338915568,"morph","exp"
"TRCP",1.49648231722461,"morph","exp"
"WFDP",1.13587714297254,"morph","exp"
"SERC",1.63509634911589,"morph","exp"
"TRCP",1.51389103957048,"morph","exp"
"WFDP",1.15124806188712,"morph","exp"
"SERC",1.56881231696584,"morph","exp"
"TRCP",1.49939248825246,"morph","exp"
"WFDP",1.16131104034324,"morph","exp"
"SERC",1.55108950538099,"morph","exp"
"TRCP",1.50150829052314,"morph","exp"
"WFDP",1.16332730783894,"morph","exp"
"SERC",1.59752919838258,"morph","exp"
"TRCP",1.51361185083984,"morph","exp"
"WFDP",1.12747130198527,"morph","exp"
"SERC",1.55469392706905,"morph","exp"
"TRCP",1.47425305036534,"morph","exp"
"WFDP",1.14653482408442,"morph","exp"
"SERC",1.5439674282744,"morph","exp"
"TRCP",1.47097528210826,"morph","exp"
"WFDP",1.14661850519291,"morph","exp"
"SERC",1.572809334198,"morph","exp"
"TRCP",1.47431173259381,"morph","exp"
"WFDP",1.16860384255119,"morph","exp"
"SERC",1.59096088705011,"morph","exp"
"TRCP",1.50336219750282,"morph","exp"
"WFDP",1.14946052408153,"morph","exp"
"SERC",1.54470332235082,"morph","exp"
"TRCP",1.51578167029905,"morph","exp"
"WFDP",1.18244661672161,"morph","exp"
"SERC",1.54053924780815,"morph","exp"
"TRCP",1.48324991264307,"morph","exp"
"WFDP",1.14812244897187,"morph","exp"
"SERC",1.58612276273422,"morph","exp"
"TRCP",1.4933518634214,"morph","exp"
"WFDP",1.15591028352591,"morph","exp"
"SERC",1.58142758202785,"morph","exp"
"TRCP",1.50065885398896,"morph","exp"
"WFDP",1.15535859239173,"morph","exp"
"SERC",1.54183282520122,"morph","exp"
"TRCP",1.51676669381906,"morph","exp"
"WFDP",1.15719390846975,"morph","exp"
"SERC",1.55828136509946,"morph","exp"
"TRCP",1.47843458779734,"morph","exp"
"WFDP",1.14047493790402,"morph","exp"
"SERC",1.56884068998673,"morph","exp"
"TRCP",1.5002971768037,"morph","exp"
"WFDP",1.17709462890676,"morph","exp"
"SERC",1.54565075483153,"morph","exp"
"TRCP",1.48468921851025,"morph","exp"
"WFDP",1.16368759438529,"morph","exp"
"SERC",1.6061607743721,"morph","exp"
"TRCP",1.48609934723369,"morph","exp"
"WFDP",1.15470643740785,"morph","exp"
"SERC",1.5468790657486,"morph","exp"
"TRCP",1.4835997335973,"morph","exp"
"WFDP",1.1677332921807,"morph","exp"
"SERC",1.51917126706822,"morph","exp"
"TRCP",1.5214887362619,"morph","exp"
"WFDP",1.14800708782764,"morph","exp"
"SERC",1.5884842849085,"morph","exp"
"TRCP",1.47085384433022,"morph","exp"
"WFDP",1.15833885951001,"morph","exp"
"SERC",1.56330256841751,"morph","exp"
"TRCP",1.5207091734696,"morph","exp"
"WFDP",1.19881197607295,"morph","exp"
"SERC",1.55577965169812,"morph","exp"
"TRCP",1.50077715276022,"morph","exp"
"WFDP",1.16438861103109,"morph","exp"
"SERC",1.57894662116366,"morph","exp"
"TRCP",1.48500062947163,"morph","exp"
"WFDP",1.17884021987965,"morph","exp"
"SERC",1.55484892626781,"morph","exp"
"TRCP",1.50312468074752,"morph","exp"
"WFDP",1.15085357464261,"morph","exp"
"SERC",1.52638698219804,"morph","exp"
"TRCP",1.46218215713968,"morph","exp"
"WFDP",1.15504411189557,"morph","exp"
"SERC",1.55469833281275,"morph","exp"
"TRCP",1.53937885169023,"morph","exp"
"WFDP",1.18675507686585,"morph","exp"
"SERC",1.52827571948072,"morph","exp"
"TRCP",1.50737631080951,"morph","exp"
"WFDP",1.15344981129078,"morph","exp"
"SERC",1.51537303687508,"morph","exp"
"TRCP",1.52594043401252,"morph","exp"
"WFDP",1.14582427784022,"morph","exp"
"SERC",1.58559924494986,"morph","exp"
"TRCP",1.494990326321,"morph","exp"
"WFDP",1.16236057934502,"morph","exp"
"SERC",1.54343095535526,"morph","exp"
"TRCP",1.48885899811092,"morph","exp"
"WFDP",1.15398424653152,"morph","exp"
"SERC",1.53968521971358,"morph","exp"
"TRCP",1.48602799370671,"morph","exp"
"WFDP",1.14592133618372,"morph","exp"
"SERC",1.5779543672543,"morph","exp"
"TRCP",1.43092673221435,"morph","exp"
"WFDP",1.13053063256997,"morph","exp"
"SERC",1.59581494759203,"morph","exp"
"TRCP",1.48283539996178,"morph","exp"
"WFDP",1.12991454732134,"morph","exp"
"SERC",1.58466180643676,"morph","exp"
"TRCP",1.51565383535875,"morph","exp"
"WFDP",1.14734215903524,"morph","exp"
"SERC",1.52176730779251,"morph","exp"
"TRCP",1.50290752397576,"morph","exp"
"WFDP",1.16082750858995,"morph","exp"
"SERC",1.53662690735526,"morph","exp"
"TRCP",1.48674774632103,"morph","exp"
"WFDP",1.16283686444648,"morph","exp"
"SERC",1.50831722662948,"morph","exp"
"TRCP",1.5312108910391,"morph","exp"
"WFDP",1.16424973887585,"morph","exp"
"SERC",1.56994525796286,"morph","exp"
"TRCP",1.49562270857748,"morph","exp"
"WFDP",1.17177031803615,"morph","exp"
"SERC",1.53764237000855,"morph","exp"
"TRCP",1.47865177406529,"morph","exp"
"WFDP",1.13764490888729,"morph","exp"
"SERC",1.56916455154131,"morph","exp"
"TRCP",1.5628926195767,"morph","exp"
"WFDP",1.17964845018789,"morph","exp"
"SERC",1.56696798456027,"morph","exp"
"TRCP",1.44510127914536,"morph","exp"
"WFDP",1.14065371792842,"morph","exp"
"SERC",1.52494762302067,"morph","exp"
"TRCP",1.49593190406864,"morph","exp"
"WFDP",1.1348222322562,"morph","exp"
"SERC",1.52448465586439,"morph","exp"
"TRCP",1.45363533896133,"morph","exp"
"WFDP",1.14570563027942,"morph","exp"
"SERC",1.59306207543373,"morph","exp"
"TRCP",1.48187323438694,"morph","exp"
"WFDP",1.13400041345921,"morph","exp"
"SERC",1.5597584362545,"morph","exp"
"TRCP",1.45763070706261,"morph","exp"
"WFDP",1.15572529434547,"morph","exp"
"SERC",1.54030001142891,"morph","exp"
"TRCP",1.47343324590092,"morph","exp"
"WFDP",1.15872314594388,"morph","exp"
"SERC",1.5258650605623,"morph","exp"
"TRCP",1.5307394234187,"morph","exp"
"WFDP",1.16305304430812,"morph","exp"
"SERC",1.59095863201458,"morph","exp"
"TRCP",1.47704192943778,"morph","exp"
"WFDP",1.15628080221916,"morph","exp"
"SERC",1.53520223270886,"morph","exp"
"TRCP",1.47141023384346,"morph","exp"
"WFDP",1.15104804975935,"morph","exp"
"SERC",1.47200648937001,"morph","exp"
"TRCP",1.50644699912071,"morph","exp"
"WFDP",1.18390219242481,"morph","exp"
"SERC",1.58189668078847,"morph","exp"
"TRCP",1.49327172126586,"morph","exp"
"WFDP",1.16254358170472,"morph","exp"
"SERC",1.51822691920569,"morph","exp"
"TRCP",1.48832108485688,"morph","exp"
"WFDP",1.13584730762451,"morph","exp"
"SERC",1.53051791746764,"morph","exp"
"TRCP",1.47530168298191,"morph","exp"
"WFDP",1.166419960629,"morph","exp"
"SERC",1.57090382426104,"morph","exp"
"TRCP",1.4735830972211,"morph","exp"
"WFDP",1.19416103378056,"morph","exp"
"SERC",1.57556015467522,"morph","exp"
"TRCP",1.4787758391867,"morph","exp"
"WFDP",1.17008604518585,"morph","exp"
"SERC",1.48761410001868,"morph","exp"
"TRCP",1.47988025707768,"morph","exp"
"WFDP",1.12888761472733,"morph","exp"
"SERC",1.58795388749593,"morph","exp"
"TRCP",1.46734257943569,"morph","exp"
"WFDP",1.14427518012594,"morph","exp"
"SERC",1.55974719231159,"morph","exp"
"TRCP",1.52454014597263,"morph","exp"
"WFDP",1.14837050862892,"morph","exp"
"SERC",1.53540462369954,"morph","exp"
"TRCP",1.48008362456062,"morph","exp"
"WFDP",1.1080025100802,"morph","exp"
"SERC",1.54427931037959,"morph","exp"
"TRCP",1.44617535650808,"morph","exp"
"WFDP",1.15796654432022,"morph","exp"
"SERC",1.58127038924395,"morph","exp"
"TRCP",1.48732274312052,"morph","exp"
"WFDP",1.1454021968634,"morph","exp"
"SERC",1.62300341609808,"morph","exp"
"TRCP",1.47699591877186,"morph","exp"
"WFDP",1.14934297866255,"morph","exp"
"SERC",1.57034842310157,"morph","exp"
"TRCP",1.50981470742223,"morph","exp"
"WFDP",1.16683905844929,"morph","exp"
"SERC",1.55989806087024,"morph","exp"
"TRCP",1.50972145202903,"morph","exp"
"WFDP",1.16959028941141,"morph","exp"
"SERC",1.57869225526335,"morph","exp"
"TRCP",1.49854928052848,"morph","exp"
"WFDP",1.15270799633916,"morph","exp"
"SERC",1.53763960461189,"morph","exp"
"TRCP",1.45085472118508,"morph","exp"
"WFDP",1.15033046236193,"morph","exp"
"SERC",1.58351775739167,"morph","exp"
"TRCP",1.50169568650232,"morph","exp"
"WFDP",1.16396418343872,"morph","exp"
"SERC",1.55963162117383,"morph","exp"
"TRCP",1.52713600823606,"morph","exp"
"WFDP",1.1824128475437,"morph","exp"
"SERC",1.53875176357794,"morph","exp"
"TRCP",1.51372105321784,"morph","exp"
"WFDP",1.15007331666661,"morph","exp"
"SERC",1.55040461219445,"morph","exp"
"TRCP",1.49247420178609,"morph","exp"
"WFDP",1.13438799508857,"morph","exp"
"SERC",1.55359451930629,"morph","exp"
"TRCP",1.48816217514576,"morph","exp"
"WFDP",1.18340124968621,"morph","exp"
"SERC",1.52256981371471,"morph","exp"
"TRCP",1.45779486896207,"morph","exp"
"WFDP",1.16300154357802,"morph","exp"
"SERC",1.59160068330784,"morph","exp"
"TRCP",1.50365645533076,"morph","exp"
"WFDP",1.1308303538814,"morph","exp"
"SERC",1.54864713115035,"morph","exp"
"TRCP",1.46687925968658,"morph","exp"
"WFDP",1.15891149492173,"morph","exp"
"SERC",1.55193674304851,"morph","exp"
"TRCP",1.42884421322904,"morph","exp"
"WFDP",1.1603061587131,"morph","exp"
"SERC",1.54650715131666,"morph","exp"
"TRCP",1.52824190376194,"morph","exp"
"WFDP",1.1688675215359,"morph","exp"
"SERC",1.55438990637805,"morph","exp"
"TRCP",1.4485901073839,"morph","exp"
"WFDP",1.15358760293013,"morph","exp"
"SERC",1.53396508617522,"morph","exp"
"TRCP",1.49888138624797,"morph","exp"
"WFDP",1.19081278084488,"morph","exp"
"SERC",1.57153791858955,"morph","exp"
"TRCP",1.49577553024867,"morph","exp"
"WFDP",1.16853467944441,"morph","exp"
"SERC",1.57641654729392,"morph","exp"
"TRCP",1.50501194546106,"morph","exp"
"WFDP",1.16601448176811,"morph","exp"
"SERC",1.52498831623296,"morph","exp"
"TRCP",1.50449478856629,"morph","exp"
"WFDP",1.17074896622151,"morph","exp"
"SERC",1.6026778878439,"morph","exp"
"TRCP",1.47122550171381,"morph","exp"
"WFDP",1.14805609496428,"morph","exp"
"SERC",1.4875265277463,"morph","exp"
"TRCP",1.56549793525321,"morph","exp"
"WFDP",1.1217519763461,"morph","exp"
"SERC",1.55079619469604,"morph","exp"
"TRCP",1.51279588965085,"morph","exp"
"WFDP",1.16919751515409,"morph","exp"
"SERC",1.58400118839713,"morph","exp"
