"site","quadrat","trait","cwm"
"TRCP","4016","BarkThickness",0.636825582107143
"TRCP","4016","ChlorophyllContent",14.5553571428571
"TRCP","4016","LeafSize",3.77491068524257
"TRCP","4016","LWC",3.16
"TRCP","4016","SeedMassKEW",0.798750681748038
"TRCP","4016","SLA",5.31056238426761
"TRCP","4016","WoodDensity",0.596653571428571
"TRCP","4017","BarkThickness",0.643965622604651
"TRCP","4017","ChlorophyllContent",15.0686046511628
"TRCP","4017","LeafSize",3.82718487491671
"TRCP","4017","LWC",3.11883720930233
"TRCP","4017","SeedMassKEW",0.509284823887712
"TRCP","4017","SLA",5.35515223103542
"TRCP","4017","WoodDensity",0.580642790697674
"TRCP","4097","BarkThickness",0.728811539225806
"TRCP","4097","ChlorophyllContent",15.4754838709677
"TRCP","4097","LeafSize",3.87020906436955
"TRCP","4097","LWC",2.94741935483871
"TRCP","4097","SeedMassKEW",1.05018436015832
"TRCP","4097","SLA",5.29039349482434
"TRCP","4097","WoodDensity",0.575535806451613
"TRCP","4098","BarkThickness",0.8018781715
"TRCP","4098","ChlorophyllContent",14.9455
"TRCP","4098","LeafSize",3.86357320479496
"TRCP","4098","LWC",2.74525
"TRCP","4098","SeedMassKEW",2.24231711120906
"TRCP","4098","SLA",5.19898471349102
"TRCP","4098","WoodDensity",0.621845
"TRCP","4099","BarkThickness",0.80792735045946
"TRCP","4099","ChlorophyllContent",14.8827027027027
"TRCP","4099","LeafSize",4.03521643996588
"TRCP","4099","LWC",2.69216216216216
"TRCP","4099","SeedMassKEW",2.11828801823157
"TRCP","4099","SLA",5.22728728205778
"TRCP","4099","WoodDensity",0.621474594594595
"TRCP","4100","BarkThickness",0.865198426647059
"TRCP","4100","ChlorophyllContent",15.6985294117647
"TRCP","4100","LeafSize",3.89150213801992
"TRCP","4100","LWC",2.59588235294118
"TRCP","4100","SeedMassKEW",1.94602579854118
"TRCP","4100","SLA",5.11551774771083
"TRCP","4100","WoodDensity",0.6061
"TRCP","4101","BarkThickness",0.7297975981875
"TRCP","4101","ChlorophyllContent",13.8878125
"TRCP","4101","LeafSize",4.04247140493363
"TRCP","4101","LWC",2.5571875
"TRCP","4101","SeedMassKEW",1.93057630739065
"TRCP","4101","SLA",5.01463670610457
"TRCP","4101","WoodDensity",0.587325
"TRCP","4102","BarkThickness",0.674408123142857
"TRCP","4102","ChlorophyllContent",14.0914285714286
"TRCP","4102","LeafSize",3.78628144101863
"TRCP","4102","LWC",2.87357142857143
"TRCP","4102","SeedMassKEW",1.28756043811957
"TRCP","4102","SLA",5.07889739781209
"TRCP","4102","WoodDensity",0.563089285714286
"TRCP","4103","BarkThickness",0.659023160375
"TRCP","4103","ChlorophyllContent",14.7497916666667
"TRCP","4103","LeafSize",3.80739417981957
"TRCP","4103","LWC",3.064375
"TRCP","4103","SeedMassKEW",0.495650728370394
"TRCP","4103","SLA",5.3433137181693
"TRCP","4103","WoodDensity",0.582704166666667
"TRCP","4104","BarkThickness",0.657417258725
"TRCP","4104","ChlorophyllContent",14.40075
"TRCP","4104","LeafSize",3.91960695253498
"TRCP","4104","LWC",3.0305
"TRCP","4104","SeedMassKEW",0.154599607768424
"TRCP","4104","SLA",5.341745883424
"TRCP","4104","WoodDensity",0.5725675
"TRCP","4105","BarkThickness",0.60287153820339
"TRCP","4105","ChlorophyllContent",14.3342372881356
"TRCP","4105","LeafSize",3.75599577978505
"TRCP","4105","LWC",3.32864406779661
"TRCP","4105","SeedMassKEW",0.222736465351658
"TRCP","4105","SLA",5.38903337323898
"TRCP","4105","WoodDensity",0.550035254237288
"TRCP","4106","BarkThickness",0.643618169033333
"TRCP","4106","ChlorophyllContent",12.9323333333333
"TRCP","4106","LeafSize",3.56644977783332
"TRCP","4106","LWC",2.807
"TRCP","4106","SeedMassKEW",0.621222330931957
"TRCP","4106","SLA",5.29260960857035
"TRCP","4106","WoodDensity",0.579093333333333
"TRCP","4107","BarkThickness",0.762098741
"TRCP","4107","ChlorophyllContent",13.5753488372093
"TRCP","4107","LeafSize",3.99068665216506
"TRCP","4107","LWC",2.84232558139535
"TRCP","4107","SeedMassKEW",-0.0742038779172084
"TRCP","4107","SLA",5.29839512736496
"TRCP","4107","WoodDensity",0.532951162790698
"TRCP","4108","BarkThickness",0.763156647382353
"TRCP","4108","ChlorophyllContent",13.4135294117647
"TRCP","4108","LeafSize",3.92280657362156
"TRCP","4108","LWC",2.75647058823529
"TRCP","4108","SeedMassKEW",0.162050627931069
"TRCP","4108","SLA",5.26873326917374
"TRCP","4108","WoodDensity",0.543738235294118
"TRCP","4109","BarkThickness",0.798267236972973
"TRCP","4109","ChlorophyllContent",13.6859459459459
"TRCP","4109","LeafSize",4.23752668359727
"TRCP","4109","LWC",2.67162162162162
"TRCP","4109","SeedMassKEW",1.49337894636936
"TRCP","4109","SLA",5.12341420589847
"TRCP","4109","WoodDensity",0.569297297297297
"TRCP","4110","BarkThickness",0.768002623294118
"TRCP","4110","ChlorophyllContent",14.2358823529412
"TRCP","4110","LeafSize",4.26054562738442
"TRCP","4110","LWC",2.42352941176471
"TRCP","4110","SeedMassKEW",2.17022918897381
"TRCP","4110","SLA",4.86827651439182
"TRCP","4110","WoodDensity",0.64065
"TRCP","4111","BarkThickness",0.8167089332
"TRCP","4111","ChlorophyllContent",14.38
"TRCP","4111","LeafSize",4.21175101057366
"TRCP","4111","LWC",2.45966666666667
"TRCP","4111","SeedMassKEW",2.55402189533599
"TRCP","4111","SLA",4.87933311395157
"TRCP","4111","WoodDensity",0.66822
"TRCP","4112","BarkThickness",0.924766891410256
"TRCP","4112","ChlorophyllContent",14.7294871794872
"TRCP","4112","LeafSize",3.79503902483763
"TRCP","4112","LWC",2.60717948717949
"TRCP","4112","SeedMassKEW",1.86158503541277
"TRCP","4112","SLA",4.99974650931012
"TRCP","4112","WoodDensity",0.612784871794872
"TRCP","4113","BarkThickness",0.771954173238095
"TRCP","4113","ChlorophyllContent",16.8040476190476
"TRCP","4113","LeafSize",3.83965613724256
"TRCP","4113","LWC",2.78285714285714
"TRCP","4113","SeedMassKEW",0.53560403102649
"TRCP","4113","SLA",5.36989374805592
"TRCP","4113","WoodDensity",0.559335952380952
"TRCP","4114","BarkThickness",0.728868858235294
"TRCP","4114","ChlorophyllContent",15.095
"TRCP","4114","LeafSize",3.83707816584534
"TRCP","4114","LWC",2.84647058823529
"TRCP","4114","SeedMassKEW",0.733136400046182
"TRCP","4114","SLA",5.3228880410105
"TRCP","4114","WoodDensity",0.592214705882353
"TRCP","4115","BarkThickness",0.700698435782609
"TRCP","4115","ChlorophyllContent",13.8939130434783
"TRCP","4115","LeafSize",3.8557516382382
"TRCP","4115","LWC",2.93304347826087
"TRCP","4115","SeedMassKEW",0.667464103935364
"TRCP","4115","SLA",5.2833251167314
"TRCP","4115","WoodDensity",0.583876086956522
"TRCP","4116","BarkThickness",0.71624424395
"TRCP","4116","ChlorophyllContent",14.05725
"TRCP","4116","LeafSize",3.91091295396239
"TRCP","4116","LWC",2.91125
"TRCP","4116","SeedMassKEW",0.88481802622611
"TRCP","4116","SLA",5.28498123424941
"TRCP","4116","WoodDensity",0.5958725
"TRCP","4117","BarkThickness",0.723549276277778
"TRCP","4117","ChlorophyllContent",14.0025
"TRCP","4117","LeafSize",3.89144991539167
"TRCP","4117","LWC",2.91666666666667
"TRCP","4117","SeedMassKEW",0.426490408504329
"TRCP","4117","SLA",5.32740575274316
"TRCP","4117","WoodDensity",0.595616666666667
"TRCP","4197","BarkThickness",0.676701060525
"TRCP","4197","ChlorophyllContent",15.209
"TRCP","4197","LeafSize",3.72767855459257
"TRCP","4197","LWC",2.89325
"TRCP","4197","SeedMassKEW",1.04596066479266
"TRCP","4197","SLA",5.15884818687598
"TRCP","4197","WoodDensity",0.5778425
"TRCP","4198","BarkThickness",0.806559062178571
"TRCP","4198","ChlorophyllContent",15.3942857142857
"TRCP","4198","LeafSize",4.14306032203397
"TRCP","4198","LWC",2.68642857142857
"TRCP","4198","SeedMassKEW",2.10000166686895
"TRCP","4198","SLA",5.18616040528077
"TRCP","4198","WoodDensity",0.591103571428571
"TRCP","4199","BarkThickness",0.837756634205882
"TRCP","4199","ChlorophyllContent",14.8626470588235
"TRCP","4199","LeafSize",4.04045301996107
"TRCP","4199","LWC",2.63
"TRCP","4199","SeedMassKEW",2.16249503022435
"TRCP","4199","SLA",5.0827518536268
"TRCP","4199","WoodDensity",0.653026470588235
"TRCP","4200","BarkThickness",0.830877792060606
"TRCP","4200","ChlorophyllContent",15.2566666666667
"TRCP","4200","LeafSize",4.04156898325399
"TRCP","4200","LWC",2.65363636363636
"TRCP","4200","SeedMassKEW",1.2141603975815
"TRCP","4200","SLA",5.15187084435984
"TRCP","4200","WoodDensity",0.597900303030303
"TRCP","4201","BarkThickness",0.875251857
"TRCP","4201","ChlorophyllContent",15.2528571428571
"TRCP","4201","LeafSize",4.10622900529834
"TRCP","4201","LWC",2.56714285714286
"TRCP","4201","SeedMassKEW",2.84673069934816
"TRCP","4201","SLA",5.10184309191008
"TRCP","4201","WoodDensity",0.630864285714286
"TRCP","4202","BarkThickness",0.722660425888889
"TRCP","4202","ChlorophyllContent",15.2162962962963
"TRCP","4202","LeafSize",3.92532192039639
"TRCP","4202","LWC",2.85703703703704
"TRCP","4202","SeedMassKEW",0.568538392178112
"TRCP","4202","SLA",5.32239467698572
"TRCP","4202","WoodDensity",0.558933333333333
"TRCP","4203","BarkThickness",0.667392704448276
"TRCP","4203","ChlorophyllContent",14.618275862069
"TRCP","4203","LeafSize",3.90464563342228
"TRCP","4203","LWC",3.05931034482759
"TRCP","4203","SeedMassKEW",0.370749397649642
"TRCP","4203","SLA",5.32074831175083
"TRCP","4203","WoodDensity",0.569334482758621
"TRCP","4204","BarkThickness",0.593541081056604
"TRCP","4204","ChlorophyllContent",14.9028301886792
"TRCP","4204","LeafSize",3.66239890063663
"TRCP","4204","LWC",3.27792452830189
"TRCP","4204","SeedMassKEW",0.530631028847775
"TRCP","4204","SLA",5.33499074713387
"TRCP","4204","WoodDensity",0.564856603773585
"TRCP","4205","BarkThickness",0.684029671125
"TRCP","4205","ChlorophyllContent",14.78125
"TRCP","4205","LeafSize",3.87790677928556
"TRCP","4205","LWC",3.06291666666667
"TRCP","4205","SeedMassKEW",-0.0156095058984872
"TRCP","4205","SLA",5.36306873261578
"TRCP","4205","WoodDensity",0.558275416666667
"TRCP","4206","BarkThickness",0.795079438730769
"TRCP","4206","ChlorophyllContent",13.8242307692308
"TRCP","4206","LeafSize",4.20025840613027
"TRCP","4206","LWC",2.82961538461538
"TRCP","4206","SeedMassKEW",0.385232840700273
"TRCP","4206","SLA",5.32522846004141
"TRCP","4206","WoodDensity",0.5534
"TRCP","4207","BarkThickness",0.777580116048781
"TRCP","4207","ChlorophyllContent",13.4963414634146
"TRCP","4207","LeafSize",4.02667269611092
"TRCP","4207","LWC",2.96634146341463
"TRCP","4207","SeedMassKEW",0.0591956023206291
"TRCP","4207","SLA",5.34489917447144
"TRCP","4207","WoodDensity",0.522136585365854
"TRCP","4208","BarkThickness",0.744225313964286
"TRCP","4208","ChlorophyllContent",13.2382142857143
"TRCP","4208","LeafSize",3.97400469515926
"TRCP","4208","LWC",2.73642857142857
"TRCP","4208","SeedMassKEW",0.602282146471918
"TRCP","4208","SLA",5.26188617196502
"TRCP","4208","WoodDensity",0.5522
"TRCP","4209","BarkThickness",0.797111495823529
"TRCP","4209","ChlorophyllContent",13.9911764705882
"TRCP","4209","LeafSize",4.279113564762
"TRCP","4209","LWC",2.44411764705882
"TRCP","4209","SeedMassKEW",2.06427907252097
"TRCP","4209","SLA",4.95706857419727
"TRCP","4209","WoodDensity",0.631852941176471
"TRCP","4210","BarkThickness",0.876068158888889
"TRCP","4210","ChlorophyllContent",13.9351851851852
"TRCP","4210","LeafSize",4.13170232707243
"TRCP","4210","LWC",2.4462962962963
"TRCP","4210","SeedMassKEW",2.3216742374297
"TRCP","4210","SLA",4.83875039855697
"TRCP","4210","WoodDensity",0.643925925925926
"TRCP","4211","BarkThickness",0.909399254714286
"TRCP","4211","ChlorophyllContent",15.2764285714286
"TRCP","4211","LeafSize",4.00409928122905
"TRCP","4211","LWC",2.50880952380952
"TRCP","4211","SeedMassKEW",2.28949094907913
"TRCP","4211","SLA",5.04311340258499
"TRCP","4211","WoodDensity",0.623719047619048
"TRCP","4212","BarkThickness",0.908684480225
"TRCP","4212","ChlorophyllContent",16.079
"TRCP","4212","LeafSize",3.89457832453263
"TRCP","4212","LWC",2.58225
"TRCP","4212","SeedMassKEW",1.15582515470101
"TRCP","4212","SLA",5.18786811588585
"TRCP","4212","WoodDensity",0.568985
"TRCP","4213","BarkThickness",0.691673933842697
"TRCP","4213","ChlorophyllContent",16.3639325842697
"TRCP","4213","LeafSize",3.69286515516491
"TRCP","4213","LWC",3.02460674157303
"TRCP","4213","SeedMassKEW",0.316207416567835
"TRCP","4213","SLA",5.37975933074083
"TRCP","4213","WoodDensity",0.548884269662921
"TRCP","4214","BarkThickness",0.72019680184
"TRCP","4214","ChlorophyllContent",15.8438
"TRCP","4214","LeafSize",3.85191751848729
"TRCP","4214","LWC",2.9044
"TRCP","4214","SeedMassKEW",0.68915198940982
"TRCP","4214","SLA",5.33706514861558
"TRCP","4214","WoodDensity",0.563138
"TRCP","4215","BarkThickness",0.676636070314815
"TRCP","4215","ChlorophyllContent",14.1418518518519
"TRCP","4215","LeafSize",3.86498455163232
"TRCP","4215","LWC",3.00611111111111
"TRCP","4215","SeedMassKEW",0.864433659760615
"TRCP","4215","SLA",5.32829645012839
"TRCP","4215","WoodDensity",0.587546481481481
"TRCP","4216","BarkThickness",0.704997694883721
"TRCP","4216","ChlorophyllContent",14.1411627906977
"TRCP","4216","LeafSize",3.92730216413429
"TRCP","4216","LWC",2.86023255813953
"TRCP","4216","SeedMassKEW",0.898345667391059
"TRCP","4216","SLA",5.25143806023003
"TRCP","4216","WoodDensity",0.595381395348837
"TRCP","4217","BarkThickness",0.739015440934783
"TRCP","4217","ChlorophyllContent",13.4439130434783
"TRCP","4217","LeafSize",3.99002658378319
"TRCP","4217","LWC",2.72978260869565
"TRCP","4217","SeedMassKEW",0.570263884613361
"TRCP","4217","SLA",5.25855831478124
"TRCP","4217","WoodDensity",0.584052173913044
"WFDP","A01","BarkThickness",1.55967647058824
"WFDP","A01","ChlorophyllContent",2.35107843138333
"WFDP","A01","LeafSize",-0.264180112575147
"WFDP","A01","LWC",2.43120067755294
"WFDP","A01","SeedMassKEW",2.83692556092122
"WFDP","A01","SLA",4.39175125009585
"WFDP","A01","WoodDensity",0.213647058823529
"WFDP","A02","BarkThickness",1.6912027027027
"WFDP","A02","ChlorophyllContent",1.30367867868919
"WFDP","A02","LeafSize",-0.682212607728177
"WFDP","A02","LWC",2.29890772709955
"WFDP","A02","SeedMassKEW",3.53683422057836
"WFDP","A02","SLA",4.16293896470424
"WFDP","A02","WoodDensity",0.174162162162162
"WFDP","A03","BarkThickness",1.59602898550725
"WFDP","A03","ChlorophyllContent",2.09722222223913
"WFDP","A03","LeafSize",-0.299778208817307
"WFDP","A03","LWC",2.41996605467971
"WFDP","A03","SeedMassKEW",2.92944053155844
"WFDP","A03","SLA",4.34070248886369
"WFDP","A03","WoodDensity",0.209971014492754
"WFDP","A04","BarkThickness",1.51843333333333
"WFDP","A04","ChlorophyllContent",3.13426851854167
"WFDP","A04","LeafSize",0.153721464909566
"WFDP","A04","LWC",2.55021007224556
"WFDP","A04","SeedMassKEW",3.12799883262234
"WFDP","A04","SLA",4.54698388158163
"WFDP","A04","WoodDensity",0.2128
"WFDP","A05","BarkThickness",1.681375
"WFDP","A05","ChlorophyllContent",1.25547453704583
"WFDP","A05","LeafSize",-0.881732695103455
"WFDP","A05","LWC",2.28284715572361
"WFDP","A05","SeedMassKEW",2.71001757153394
"WFDP","A05","SLA",4.14029820425039
"WFDP","A05","WoodDensity",0.189270833333333
"WFDP","A06","BarkThickness",1.59425
"WFDP","A06","ChlorophyllContent",1.68271072798017
"WFDP","A06","LeafSize",-0.766813701112503
"WFDP","A06","LWC",2.33880484901322
"WFDP","A06","SeedMassKEW",1.88339170456633
"WFDP","A06","SLA",4.24391560818144
"WFDP","A06","WoodDensity",0.223551724137931
"WFDP","A07","BarkThickness",1.56388095238095
"WFDP","A07","ChlorophyllContent",2.4087235449869
"WFDP","A07","LeafSize",-0.500798899999057
"WFDP","A07","LWC",2.40673595209206
"WFDP","A07","SeedMassKEW",2.7731048546863
"WFDP","A07","SLA",4.36529605546725
"WFDP","A07","WoodDensity",0.193797619047619
"WFDP","A08","BarkThickness",1.50745
"WFDP","A08","ChlorophyllContent",2.72906481482833
"WFDP","A08","LeafSize",-0.526737689378717
"WFDP","A08","LWC",2.43351544228278
"WFDP","A08","SeedMassKEW",2.2000063773855
"WFDP","A08","SLA",4.4180370977637
"WFDP","A08","WoodDensity",0.209033333333333
"WFDP","A09","BarkThickness",1.33130769230769
"WFDP","A09","ChlorophyllContent",5.51490384620128
"WFDP","A09","LeafSize",1.50804737935681
"WFDP","A09","LWC",2.89856220543141
"WFDP","A09","SeedMassKEW",3.29855795890957
"WFDP","A09","SLA",5.05920110131489
"WFDP","A09","WoodDensity",0.258480769230769
"WFDP","A10","BarkThickness",1.14532203389831
"WFDP","A10","ChlorophyllContent",7.46882611430697
"WFDP","A10","LeafSize",2.79617663636247
"WFDP","A10","LWC",3.19509328350264
"WFDP","A10","SeedMassKEW",3.82114181420056
"WFDP","A10","SLA",5.53678661661607
"WFDP","A10","WoodDensity",0.286118644067797
"WFDP","A11","BarkThickness",1.12193243243243
"WFDP","A11","ChlorophyllContent",12.1808958961488
"WFDP","A11","LeafSize",2.66171615770782
"WFDP","A11","LWC",2.90127804878694
"WFDP","A11","SeedMassKEW",1.84780757560787
"WFDP","A11","SLA",5.06899074936668
"WFDP","A11","WoodDensity",0.296986486486487
"WFDP","A12","BarkThickness",1.14720909090909
"WFDP","A12","ChlorophyllContent",14.7417222225894
"WFDP","A12","LeafSize",1.91774309593007
"WFDP","A12","LWC",2.53004388157394
"WFDP","A12","SeedMassKEW",0.275619094347789
"WFDP","A12","SLA",4.59769068412234
"WFDP","A12","WoodDensity",0.271890909090909
"WFDP","A13","BarkThickness",1.63967307692308
"WFDP","A13","ChlorophyllContent",1.29362179488397
"WFDP","A13","LeafSize",-0.991304477308315
"WFDP","A13","LWC",2.27309331253141
"WFDP","A13","SeedMassKEW",1.93412397570488
"WFDP","A13","SLA",4.14256919168439
"WFDP","A13","WoodDensity",0.217
"WFDP","A14","BarkThickness",1.5356
"WFDP","A14","ChlorophyllContent",2.34104761906286
"WFDP","A14","LeafSize",-0.398288553789415
"WFDP","A14","LWC",2.42664701501714
"WFDP","A14","SeedMassKEW",2.16824620294302
"WFDP","A14","SLA",4.3930269863262
"WFDP","A14","WoodDensity",0.227171428571429
"WFDP","A15","BarkThickness",1.58004
"WFDP","A15","ChlorophyllContent",1.92944444446
"WFDP","A15","LeafSize",-0.3088607399997
"WFDP","A15","LWC",2.40164042228133
"WFDP","A15","SeedMassKEW",2.58428738918194
"WFDP","A15","SLA",4.35309580181804
"WFDP","A15","WoodDensity",0.2258
"WFDP","A16","BarkThickness",1.61728
"WFDP","A16","ChlorophyllContent",1.445788888898
"WFDP","A16","LeafSize",-0.866015215432591
"WFDP","A16","LWC",2.30574809163667
"WFDP","A16","SeedMassKEW",1.9602184823044
"WFDP","A16","SLA",4.19821191137194
"WFDP","A16","WoodDensity",0.21788
"WFDP","A17","BarkThickness",1.7276
"WFDP","A17","ChlorophyllContent",0.321574074076667
"WFDP","A17","LeafSize",-1.34248372515666
"WFDP","A17","LWC",2.16371567329889
"WFDP","A17","SeedMassKEW",2.06114062633538
"WFDP","A17","SLA",3.96328238128325
"WFDP","A17","WoodDensity",0.201466666666667
"WFDP","A18","BarkThickness",1.67491304347826
"WFDP","A18","ChlorophyllContent",0.838888888895652
"WFDP","A18","LeafSize",-0.99793654504595
"WFDP","A18","LWC",2.24287844385797
"WFDP","A18","SeedMassKEW",1.98396893925197
"WFDP","A18","SLA",4.10462932834028
"WFDP","A18","WoodDensity",0.217434782608696
"WFDP","A19","BarkThickness",1.68642857142857
"WFDP","A19","ChlorophyllContent",0.459391534395238
"WFDP","A19","LeafSize",-1.25835631785729
"WFDP","A19","LWC",2.19123485402222
"WFDP","A19","SeedMassKEW",1.33002600974358
"WFDP","A19","SLA",4.02898806503083
"WFDP","A19","WoodDensity",0.230619047619048
"WFDP","A20","BarkThickness",1.63522222222222
"WFDP","A20","ChlorophyllContent",0.66814814815
"WFDP","A20","LeafSize",-1.40160391545374
"WFDP","A20","LWC",2.18992466656111
"WFDP","A20","SeedMassKEW",0.877241010321038
"WFDP","A20","SLA",4.04756010021035
"WFDP","A20","WoodDensity",0.236888888888889
"WFDP","A21","BarkThickness",1.37373913043478
"WFDP","A21","ChlorophyllContent",4.61388888892609
"WFDP","A21","LeafSize",1.11263016300023
"WFDP","A21","LWC",2.79373028574058
"WFDP","A21","SeedMassKEW",2.76047062099668
"WFDP","A21","SLA",4.91061027375587
"WFDP","A21","WoodDensity",0.265260869565217
"WFDP","A22","BarkThickness",1.51723529411765
"WFDP","A22","ChlorophyllContent",3.96076797390098
"WFDP","A22","LeafSize",0.59979546002015
"WFDP","A22","LWC",2.65575350183529
"WFDP","A22","SeedMassKEW",3.35869113330308
"WFDP","A22","SLA",4.66494960304062
"WFDP","A22","WoodDensity",0.225676470588235
"WFDP","A23","BarkThickness",1.61555882352941
"WFDP","A23","ChlorophyllContent",1.70245098040588
"WFDP","A23","LeafSize",-0.522468932887043
"WFDP","A23","LWC",2.36780949529118
"WFDP","A23","SeedMassKEW",2.23367225945084
"WFDP","A23","SLA",4.28303669886565
"WFDP","A23","WoodDensity",0.224
"WFDP","A24","BarkThickness",1.56427272727273
"WFDP","A24","ChlorophyllContent",2.67978395063889
"WFDP","A24","LeafSize",0.2186721216586
"WFDP","A24","LWC",2.55098222023598
"WFDP","A24","SeedMassKEW",2.03635710095668
"WFDP","A24","SLA",4.49282719491763
"WFDP","A24","WoodDensity",0.235030303030303
"WFDP","A25","BarkThickness",1.52677272727273
"WFDP","A25","ChlorophyllContent",2.63106060608182
"WFDP","A25","LeafSize",0.00332549807088399
"WFDP","A25","LWC",2.50748992020909
"WFDP","A25","SeedMassKEW",2.41034695158708
"WFDP","A25","SLA",4.47935610877849
"WFDP","A25","WoodDensity",0.238397727272727
"WFDP","A26","BarkThickness",1.53317647058824
"WFDP","A26","ChlorophyllContent",2.48714052289412
"WFDP","A26","LeafSize",-0.322403215101847
"WFDP","A26","LWC",2.4415514041402
"WFDP","A26","SeedMassKEW",1.77305577987601
"WFDP","A26","SLA",4.40645523958994
"WFDP","A26","WoodDensity",0.250588235294118
"WFDP","A27","BarkThickness",1.50268
"WFDP","A27","ChlorophyllContent",3.473000000028
"WFDP","A27","LeafSize",0.486698049783043
"WFDP","A27","LWC",2.624421472384
"WFDP","A27","SeedMassKEW",2.80114389375084
"WFDP","A27","SLA",4.66089554280919
"WFDP","A27","WoodDensity",0.23512
"WFDP","A28","BarkThickness",1.51268571428571
"WFDP","A28","ChlorophyllContent",3.03198412700857
"WFDP","A28","LeafSize",0.219397758170027
"WFDP","A28","LWC",2.55911934024095
"WFDP","A28","SeedMassKEW",2.80920224248638
"WFDP","A28","SLA",4.55270381768776
"WFDP","A28","WoodDensity",0.232028571428571
"WFDP","A29","BarkThickness",1.553
"WFDP","A29","ChlorophyllContent",2.701222222244
"WFDP","A29","LeafSize",0.00831721794922469
"WFDP","A29","LWC",2.51368688793867
"WFDP","A29","SeedMassKEW",2.26835573344689
"WFDP","A29","SLA",4.49318530315885
"WFDP","A29","WoodDensity",0.23628
"WFDP","A30","BarkThickness",1.45764705882353
"WFDP","A30","ChlorophyllContent",3.19114379087353
"WFDP","A30","LeafSize",0.163423794825635
"WFDP","A30","LWC",2.57031307895784
"WFDP","A30","SeedMassKEW",2.05427573185051
"WFDP","A30","SLA",4.59281350635886
"WFDP","A30","WoodDensity",0.255235294117647
"WFDP","A31","BarkThickness",1.62511111111111
"WFDP","A31","ChlorophyllContent",1.07191358025556
"WFDP","A31","LeafSize",-0.954048065341743
"WFDP","A31","LWC",2.27968959986296
"WFDP","A31","SeedMassKEW",1.44912879102413
"WFDP","A31","SLA",4.1437613447357
"WFDP","A31","WoodDensity",0.240138888888889
"WFDP","A32","BarkThickness",1.47617647058824
"WFDP","A32","ChlorophyllContent",3.97238562094706
"WFDP","A32","LeafSize",0.726160340960924
"WFDP","A32","LWC",2.69778888942745
"WFDP","A32","SeedMassKEW",2.65360434375653
"WFDP","A32","SLA",4.76285183010464
"WFDP","A32","WoodDensity",0.243647058823529
"WFDP","A33","BarkThickness",1.5105
"WFDP","A33","ChlorophyllContent",3.21574074076667
"WFDP","A33","LeafSize",0.373624822729117
"WFDP","A33","LWC",2.58415517781556
"WFDP","A33","SeedMassKEW",3.22330745635528
"WFDP","A33","SLA",4.59672407721305
"WFDP","A33","WoodDensity",0.223233333333333
"WFDP","A34","BarkThickness",1.55457142857143
"WFDP","A34","ChlorophyllContent",2.75634920637143
"WFDP","A34","LeafSize",0.0404777672454129
"WFDP","A34","LWC",2.52199626376667
"WFDP","A34","SeedMassKEW",2.23754702997031
"WFDP","A34","SLA",4.50764592456042
"WFDP","A34","WoodDensity",0.236761904761905
"WFDP","A35","BarkThickness",1.55060330578512
"WFDP","A35","ChlorophyllContent",2.63106060608182
"WFDP","A35","LeafSize",0.162842527248649
"WFDP","A35","LWC",2.52143395684892
"WFDP","A35","SeedMassKEW",2.92656027302102
"WFDP","A35","SLA",4.47398326444986
"WFDP","A35","WoodDensity",0.219228650137741
"WFDP","A36","BarkThickness",1.57217647058824
"WFDP","A36","ChlorophyllContent",2.26993464054118
"WFDP","A36","LeafSize",-0.22175320945561
"WFDP","A36","LWC",2.45198973638922
"WFDP","A36","SeedMassKEW",2.11933414786511
"WFDP","A36","SLA",4.40787024837405
"WFDP","A36","WoodDensity",0.236323529411765
"WFDP","A37","BarkThickness",1.64748
"WFDP","A37","ChlorophyllContent",1.157666666676
"WFDP","A37","LeafSize",-0.822069977041566
"WFDP","A37","LWC",2.289562750424
"WFDP","A37","SeedMassKEW",2.02604843775195
"WFDP","A37","SLA",4.17270121049285
"WFDP","A37","WoodDensity",0.22248
"WFDP","A38","BarkThickness",1.71692307692308
"WFDP","A38","ChlorophyllContent",0.7420940171
"WFDP","A38","LeafSize",-1.05302202937258
"WFDP","A38","LWC",2.22879923515897
"WFDP","A38","SeedMassKEW",1.86149154187595
"WFDP","A38","SLA",4.08948720563474
"WFDP","A38","WoodDensity",0.210961538461538
"WFDP","A39","BarkThickness",1.69071428571429
"WFDP","A39","ChlorophyllContent",0.774067460321429
"WFDP","A39","LeafSize",-1.2629694127209
"WFDP","A39","LWC",2.21163524333809
"WFDP","A39","SeedMassKEW",1.48043206633134
"WFDP","A39","SLA",4.05744660249829
"WFDP","A39","WoodDensity",0.213785714285714
"WFDP","A40","BarkThickness",1.74661764705882
"WFDP","A40","ChlorophyllContent",0.307069716777451
"WFDP","A40","LeafSize",-1.32879644910192
"WFDP","A40","LWC",2.14998819197974
"WFDP","A40","SeedMassKEW",2.8749850377178
"WFDP","A40","SLA",3.94357813225888
"WFDP","A40","WoodDensity",0.174666666666667
"WFDP","B01","BarkThickness",1.44926344086022
"WFDP","B01","ChlorophyllContent",3.86507765832366
"WFDP","B01","LeafSize",0.491244365622229
"WFDP","B01","LWC",2.63399209707885
"WFDP","B01","SeedMassKEW",2.55128370716989
"WFDP","B01","SLA",4.71256943211559
"WFDP","B01","WoodDensity",0.242811827956989
"WFDP","B02","BarkThickness",1.64432258064516
